1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,mean
Iraq,0.03091294523260419,0.030726954783912065,0.03363564321563793,0.016547999017922907,0.01884716997809839,0.017722561860447697,0.02337886723179094,0.02565130260521042,0.0277655742026184,0.027390460719281622,0.031630320627664174,0.029662803550875753,0.02887108857258111,0.03135053302214092,0.04002010429100961,0.04365904365904366,0.04361638758355947,0.03916110460886344,0.05794414700342593,0.017767253236532762,0.02368785115333578,0.029791323448654584,0.02979578172079009,0.029511006373520433,0.031830416326311985,0.03518568439429532,0.04476002597625378,0.04797901705437011,0.044082183852609244,0.04320954991375023,0.03785943808189833,0.023957500051278894,0.03590866186010082,0.036127841557436424,0.03738415873712742,0.03465922307513375,0.03769421715546566,0.0404834430578756,0.04074678578587178,0.04262833361968578,0.048582995951417005,0.04964292942435019,0.04690090579540452,0.04744230929824724,0.05085400158114394,0.049514319908708845,0.0355756993512665
Ireland,0.305798215575279,0.30733767855926236,0.3065950515100819,0.1416646206727228,0.14161404060145946,0.14429891492608576,0.17607040656552023,0.16633266533066132,0.14858096828046743,0.1561752628491494,0.1804122649863059,0.19774822513190432,0.20820607387771567,0.23421434428814736,0.29006722372306337,0.3118341955551258,0.3381428287775498,0.3436244582924746,0.34892550461981103,0.3378046878323384,0.346396002145741,0.34376716090060405,0.35453632407097424,0.3867495045792941,0.41347402814789025,0.43132950796523795,0.442490779655202,0.45251921336861034,0.4576808891461153,0.4708602753643127,0.4788662766746313,0.4841343096835067,0.4969172373626815,0.5088359909109852,0.5027534668868168,0.4819904450050996,0.4658453617725476,0.4703743735875012,0.4626273038780555,0.4740660137830976,0.486065799300342,0.48246450978691413,0.5044821416862595,0.6214265168455921,0.6405655347392032,0.6882740961340421,0.37249871076818214
Israel,0.3710252288769306,0.36865532668680306,0.36823104693140796,0.16621654799901792,0.1622388748661841,0.1527248555887392,0.1825495383618595,0.17535070140280562,0.15297425533784378,0.16159018094851316,0.18556042915096477,0.2080042847537976,0.21051115080965827,0.2354759351542295,0.3010617578689452,0.3247272317039759,0.3364881858494937,0.31831841331097965,0.31036528393670193,0.30093728287225446,0.3125158813066433,0.30807248764415157,0.3157013726146635,0.3278346098227197,0.3358062053912182,0.324784020744278,0.3162853957090169,0.29789597865054,0.29369902361124506,0.28354481284327937,0.2708247507621323,0.26671179209484547,0.2679693932882132,0.2716881158154811,0.26987793122536435,0.26279814625941633,0.27369679139468606,0.2895745308047558,0.2898662772384961,0.2984365156634786,0.3072206281199638,0.308025173234645,0.3040269022171848,0.3040928618485149,0.3077898917100256,0.31438856262814624,0.2764377079359611
Italy,0.42460456123185875,0.4413280948379624,0.4496786123095888,0.19469678369752025,0.20741708325558098,0.20234428393547602,0.23978186922952324,0.23547094188376755,0.21360161672963712,0.2202517936916204,0.25248656329153024,0.2832153886476816,0.2957989972915346,0.33261843184255346,0.42671357667902243,0.4504343341552644,0.4820967635184327,0.4764811944453231,0.4542245687929168,0.4413170171433433,0.44238967785651767,0.42613948380010985,0.42551054569802477,0.43763055005088103,0.44293423677973137,0.43132950796523795,0.41921017484959505,0.3975420632466298,0.3858718369184271,0.3872561988718741,0.37690533080662436,0.374397472976022,0.3703934287952122,0.3669441660630476,0.35959227693100587,0.33973911643137045,0.3435689988048175,0.34558317775375846,0.3394992793669883,0.3413893820514289,0.3406312644943202,0.3244089783251896,0.31245726275560387,0.31337162369053473,0.31330551010277435,0.3218106079582881,0.356616839781612
Jamaica,0.12106599576024414,0.10953148774782549,0.09989433829356344,0.04365332678615271,0.04006128522181518,0.03663411756995871,0.04162842179147994,0.037575150300601205,0.03057727791933925,0.03172239519877262,0.03646959494244353,0.04083051291693731,0.04016596553909987,0.04207405538383902,0.05289941571904253,0.057841383422778773,0.06132106691376001,0.06241103343561193,0.060762009284114675,0.060448364363399176,0.06095598407634321,0.06452498627127952,0.06367592902577837,0.06472604573938193,0.0638349157036303,0.058933774919449046,0.05456238589440408,0.05095694601931072,0.047619047619047616,0.047231011820981446,0.046613660706929225,0.04795602321908395,0.04715522262165365,0.046744922157946435,0.045973830134476076,0.043426915024961085,0.04403787809138549,0.044610395990960006,0.042464851244165734,0.043010136876467556,0.04376793365040682,0.04299303206407031,0.0418426894723531,0.04187505219303536,0.04202901215274586,0.042556152411700854,0.05199230290462449
Japan,0.47818389358678687,0.49810369495605566,0.4694901822664436,0.21237417137245274,0.21920270283542365,0.215451302744048,0.2592192646185411,0.251503006012024,0.22590282049029084,0.23920400703939354,0.2802866497806882,0.3196813784144132,0.3361378436005302,0.3843436573519208,0.492680781554313,0.5261809215297587,0.5747567674895757,0.5729604909372726,0.5624898037878001,0.5547551862512939,0.5553234139868433,0.5359692476661175,0.5259457649815868,0.5393926409940549,0.5540795693453138,0.5353076340483434,0.5037555291436413,0.46855421548752135,0.4501784508536703,0.44440328913252836,0.4325203921891736,0.43593214776526573,0.4366678047115056,0.4383862037487225,0.42735524017675636,0.40683879972086534,0.41344120621494895,0.4173135501621303,0.4225391098511964,0.4225225741175572,0.442828505168822,0.442950626921483,0.43329243047294325,0.43585128000519613,0.4364876542074976,0.4489131342369673,0.42781867265064516
Jordan,,,,0.014583844831819298,0.017963248509610192,0.01781618342336607,0.02445872253118082,0.02414829659318637,0.024778139003602494,0.0256757366544831,0.03049772451143922,0.033309402527548916,0.0353253039820204,0.03841544187220085,0.04928692592825281,0.04978323582974746,0.04791845919650539,0.03726315123525132,0.033621546264849395,0.03095444039533202,0.03512239193653124,0.03377265238879736,0.033411449614998326,0.03433131594451288,0.03383906691484661,0.03171974685819181,0.030791663092889613,0.02919515742936009,0.02800553036879843,0.028605293513805256,0.0290022246024553,0.02959817857362624,0.030586628642580282,0.03176193925442296,0.031848592725502736,0.030991107055308033,0.03254573871471913,0.0349808391470964,0.03292004314253262,0.03193784242979593,0.031877677764238825,0.030464239936006783,0.029103477992075463,0.02851363514052685,0.027964185251236416,0.02808316401792424,0.03132031594751572
Kenya,0.014629487269084725,0.014784366270751482,0.014264330368935459,0.006118340289712742,0.005932095188520807,0.006001142183067604,0.007094649316991523,0.006843687374749499,0.006220894473244882,0.006335454176255584,0.0071868371738638,0.00806810023588937,0.00810234541577825,0.008919447423200656,0.011591380285229628,0.011909942142500282,0.012376729101859819,0.011846392306962326,0.011226956560428315,0.010436311557931455,0.010093452666647844,0.009514003294892916,0.009708737864077669,0.009975362862192706,0.010016470934825984,0.008369597309405527,0.008184970531655495,0.007559358141772326,0.006816501077135783,0.0067094917083805146,0.006375133888110736,0.0064611408528705925,0.006316148856264937,0.006449628402178982,0.006461341706672266,0.0063521033514055145,0.006270111243909166,0.006750515869116636,0.007024978762801974,0.007301987285951549,0.007704099681616288,0.007816038781430402,0.007840235300729694,0.008193146706503484,0.008475666930190657,0.008878621726182192,0.008511037714171306
Kiribati,0.05537307522072355,0.06524651965571276,0.09196971031082152,0.04267124969310091,0.0302399355719463,0.026991096589366464,0.030829868797581123,0.024649298597194388,0.017573148229505314,0.0171021163304905,0.020819175881880522,0.02293938668763461,0.02403042701550164,0.023907146912256354,0.028868505371615255,0.025608793050653517,0.027897279767026276,0.024768291525638187,0.022498405683183294,0.021028600598386342,0.02100567492024055,0.02045579352004393,0.02042182792099096,0.020272079695784907,0.020180242912811175,0.018369468941348634,0.018661242694178622,0.016825298651914466,0.016430339860454647,0.015588456287767349,0.015510422674466508,0.015547761163415585,0.014520113268933384,0.014695230251733958,0.013523960411158938,0.012650526956179433,0.012411510526799669,0.012970423503979561,0.012016913399956093,0.011797720634557012,0.012617428560198105,0.012923930956717842,0.01243009826053561,0.013667616193295167,0.013531650456877056,0.013888502324027944,0.02278100579214317
Lao,,,,,,,,,,,,,0.003319310781997349,0.0037469248722639247,0.004853301501539235,0.004367515995422972,0.003938050168773579,0.004302027646854142,0.0042861168374686695,0.004126313401301703,0.004503232728196731,0.004612850082372323,0.005329762303314362,0.0057709817363826256,0.0060259517656038675,0.0051475590813981845,0.005219756656415032,0.005211375688646073,0.0050909402698734235,0.005217317684907877,0.005417318942077943,0.005835538325846615,0.005874319683489647,0.006191643266091823,0.006461341706672266,0.006495249342423104,0.007171094971039809,0.008253905866168813,0.008676230564384503,0.009411450279670885,0.010455563853622106,0.0109964244754773,0.011493391534044606,0.012368589535412394,0.013072015590814657,0.01407405345728149,0.006685806488154414
Lesotho,0.004123279055140121,0.006063634092612359,0.006581843796777318,0.002190031917505524,0.002455337412467221,0.003033338638555232,0.004254629879596134,0.003907815631262525,0.0032422458483437307,0.0031948016786246107,0.0039331974217993865,0.004672204938862489,0.0050711692502737275,0.005588847536743834,0.007256392536281963,0.007042820996309368,0.007694089615460984,0.007591813494448487,0.007548904741424059,0.007642896643648172,0.008300629605578926,0.008264689730917079,0.008932038834951457,0.009225536928927214,0.009574567805348367,0.008446618143541161,0.008258488231041623,0.007616626006482722,0.007320236219628522,0.007365624966928767,0.007188761637966549,0.0075995323364716014,0.007330347639226398,0.007431956420357011,0.007415749639711006,0.007282552293019844,0.007998529006159787,0.008646949002653042,0.008962574807433496,0.009602351908061775,0.01035729727605047,0.01022542188298108,0.010088331444308101,0.010327261930168039,0.010406133367652736,0.01110523532522475,0.007138333424281058
Liberia,0.03510611037342465,0.03254377398769105,0.03209474333010478,0.013307144610851952,0.013543641167169192,0.012666997462855645,0.014848010366610874,0.01372745490981964,0.011158949125735876,0.0106944632462434,0.011552480385494533,0.012341458411678233,0.011928773122802973,0.012678988204125403,0.015517999623044544,0.01545552708343406,0.015487457806605334,0.01026476449561889,0.003514912423806487,0.0025665385760673823,0.001044637059205511,0.0,0.0,0.0,0.0,0.00046212500481380216,0.0011762831901780354,0.001500418055412386,0.002089964952895405,0.0019366513921666155,0.0019671253192716487,0.000789694993128628,0.0005924527544032294,0.0006052728192814121,0.0006585414737967302,0.0007246765795265446,0.0007906591891146456,0.0008843470570895156,0.0009163015777567792,0.001049958956149896,0.0012283322196454541,0.001387804666493191,0.001255187013497944,0.0012990266578827721,0.00124101413836848,0.001289580376112147,0.007084570525203821
Luxembourg,0.8811936543434202,0.9205141598346694,0.9163511490710575,0.3783452000982077,0.3861656468831947,0.3727355284469119,0.44711408671238057,0.4228456913827655,0.3726386082066602,0.37999187762285097,0.43782047321925,0.4997322028876506,0.5366795366795367,0.6025988771841292,0.8209461581956399,0.8694580089928927,0.9619432126547092,1.0,0.9747875480148902,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8517796004441481
Madagascar,0.012859039765182751,0.011809324824563396,0.011204543453376773,0.004871102381536951,0.004429428692090867,0.004138073080992014,0.004319421197559527,0.00435871743486974,0.003795800017573148,0.0031587022246288526,0.0035213442886266755,0.004136610714163619,0.0042528669394341035,0.004554343026556488,0.005638625369102218,0.005350610001772792,0.0053279502283407245,0.005013760161958688,0.004731042460735314,0.0038427179785318266,0.003924447330528812,0.0037891268533772654,0.0039906260462002005,0.0040303143913020196,0.0038833911378336034,0.002772750028882813,0.0028304314263658975,0.0026686824955044724,0.002497240174485279,0.00248695670578773,0.0017508445250061795,0.0021024347219658276,0.0019480649890546865,0.0019348885206536947,0.0018992717867470914,0.0018787911321058565,0.002059391376298612,0.0018964331335364056,0.0017371550744972272,0.0016512990855812,0.001690185134232145,0.0016094679118358536,0.001554933165975065,0.0016980134170896236,0.0018201540696071042,0.0019390093424995593,0.003768659309098928
Malawi,0.004123279055140121,0.004133263688597189,0.004204455401954741,0.001954333415173091,0.001964269929973777,0.0018817934146592643,0.0023432859996760434,0.0021743486973947895,0.0019066865829013267,0.0016335002933080638,0.0020386730092049176,0.0026437842580880424,0.0028928715495879676,0.003166593073866145,0.003643902745492241,0.0031749101516543375,0.002862532265537097,0.0023882579951285863,0.0023432749492043247,0.002481459949236419,0.0022727914396228014,0.0026496430532674353,0.002557750251088048,0.0033340474532697765,0.003495052024050243,0.002426156275272461,0.002499601779128325,0.002279261015473777,0.0020149405699709548,0.0015768363794143481,0.0015242646452994974,0.0017229708940988246,0.0015865683931476312,0.0015280658060547127,0.0014888763755404335,0.001583552525632079,0.00175599889675462,0.00209295470177852,0.0021762162471723506,0.0022240039707538705,0.0022208246531189814,0.0022455450506452326,0.002257463210843317,0.002384641793399089,0.002417679395488224,0.0025327729689109076,0.0024087816564124986
Malaysia,0.0472196985580171,0.05071196602548089,0.05212644184203575,0.022833292413454456,0.024936406761017098,0.025025043768080665,0.02996598455806922,0.02975951903807615,0.027501976979175818,0.029466179324037722,0.03502810897633904,0.04071655669891627,0.043508327090416646,0.04585882798208541,0.05619777596280706,0.0586471981820819,0.06413395989145543,0.06494163793376143,0.06461803135242558,0.0661202728187967,0.07013185013693216,0.07331136738056013,0.07679946434549716,0.08253441165443737,0.08847436292298834,0.08781658772031167,0.07563745971842721,0.07329141325636532,0.0730201601234687,0.07072481559480596,0.07112548405701574,0.07369802883925092,0.0754724559677063,0.07700856312201705,0.07680120637162736,0.07527689802637465,0.07961754160154455,0.08224427630932495,0.08436655881033511,0.08729931466315408,0.09309775559136826,0.09387920316882066,0.09514130220969116,0.09717647277147337,0.09911566251769595,0.10471578205163888,0.06558903489324702
Mali,0.004798844550050085,0.00454204800944746,0.00402835255789381,0.0021016449791308616,0.002484801461416828,0.0024996957299205152,0.00264564548350521,0.002775551102204409,0.002258149547491433,0.0022562158747348945,0.002326970202425815,0.0029172791813385297,0.0029850746268656717,0.004163249858071027,0.005308789344725765,0.00502828409805154,0.005394135945462969,0.0052035554993199,0.004567903065537544,0.0049487401273343445,0.004729100200457382,0.004654036243822076,0.0050753264144626714,0.0050881045471586955,0.005276055545884275,0.0042233090717705805,0.004496832612451447,0.004340904145048048,0.0038262435291469728,0.004370694125490777,0.004294718628985746,0.004738169958771768,0.004337959150884662,0.004435359839652315,0.004313923857335102,0.004017034372931093,0.004173945021605222,0.004559300383217058,0.004552873464478997,0.004533913674283642,0.004392516017452144,0.004240514258729195,0.004336952143653343,0.004630102159167881,0.004853744185618944,0.0050933786078098476,0.004148259639243445
Malta,0.09054907167982855,0.09227170531192515,0.09879369551818262,0.052590228332924135,0.06147182745852935,0.06565680207465384,0.08341882187786837,0.0847695390781563,0.07890343555047886,0.08316411714272821,0.09515866641955478,0.10350643282850729,0.10586065809946407,0.11676023465590109,0.14855186278821386,0.1574400876726458,0.1743331788999934,0.17755353810141397,0.17540451154581993,0.17331934262581003,0.17981874135351084,0.18039538714991762,0.18580515567458988,0.19527609662042741,0.20189616615557668,0.2015506861272641,0.20110766667075097,0.19595917946603442,0.19402377201161805,0.1914745007566698,0.19049188432067232,0.19287018234775297,0.18864097363083165,0.192308073942509,0.18779884898403276,0.1822785263120225,0.19187275903282155,0.1991746094133831,0.19919060027298152,0.2010766851841246,0.21091938209976022,0.21261360241323812,0.21972329683299455,0.23264639566496248,0.23792539206854074,0.24944566598940504,0.16164699974258678
Marshall Islands,,,,,,,,,,0.01836559722034204,0.02123102901505323,0.026472029446286738,0.026681265487235636,0.025925692297987763,0.03876358610290884,0.04124159938113427,0.04361638758355947,0.0390029418277291,0.036439408545538135,0.033932192334415724,0.035828227787345776,0.036655683690280064,0.03796451288918647,0.041026190348669056,0.03624944762108815,0.031206274630620916,0.028831191109259555,0.026217228464419477,0.025969154260849062,0.027017874339898194,0.027045398368624865,0.02713679158205649,0.02636916835699797,0.026899911689703418,0.02621758592057417,0.025444199903376458,0.025650455088719316,0.02682519406504864,0.02786129484866707,0.028119809861978123,0.029912346212806102,0.030175113963820704,0.028916136646777262,0.028699210377367244,0.028975381956573697,0.030031450917086477,0.030349107139026645
Mauritania,0.024856151140307963,0.022324165966434266,0.023729858237210532,0.009575251657255094,0.010106168789715082,0.009109378071957533,0.009988661519356406,0.009418837675350702,0.008347245409015025,0.008618744641487297,0.009390251436337801,0.01086002757740476,0.010315219270443151,0.011417397338043273,0.014575610981968964,0.01464971232413093,0.014494672049771659,0.014171385189637174,0.012561733430228247,0.011811749358365356,0.011829808859651599,0.011943986820428337,0.011355875460328088,0.012372127898880618,0.012681280715615249,0.010192423717282191,0.00982686581794567,0.009609547698404518,0.008584932960354973,0.008265162498809436,0.007847903106204169,0.00821487908436404,0.008093507119474624,0.008543277006578621,0.009801769472307854,0.009161343425125701,0.009193711501333088,0.009334774491500442,0.00924891905048249,0.009411450279670885,0.01006249754333556,0.010129046558919054,0.010182002116957202,0.010048899074907445,0.009946498501590337,0.010177479658957017,0.011225699837039792
Mauritius,,,,,0.021204293894066924,0.02128018125134581,0.02510663571081475,0.023647294589178358,0.018188208417538,0.01953882947520419,0.02349622124750314,0.026244117010244664,0.02771855010660981,0.03223364662839841,0.04394672362882453,0.048655095166723075,0.05288238798067377,0.05228861544301395,0.05245673098313732,0.05179870396891794,0.05460346141901239,0.05518945634266886,0.05577502510880482,0.057897273847142626,0.06048716472273926,0.059575615203912656,0.05995368384938674,0.05679826821977116,0.05747939508911825,0.05770797836876806,0.057015737002554176,0.0586220335158862,0.06020926636274175,0.059842629066986834,0.06229420578943852,0.0614990963909317,0.06647053415463823,0.07320428417018768,0.07415361414158768,0.07708607754424145,0.08199363232577336,0.08298879154981159,0.08352613880120273,0.08576359570578902,0.0882682796786233,0.09265495839015837,0.05432729600628743
Mexico,0.12805460432827823,0.13087911339222855,0.13005195033899797,0.059562975693591945,0.06039147899704377,0.05788621235242901,0.07089250040494574,0.07054108216432865,0.06616290308408751,0.07224403230901133,0.08022899034204403,0.08345013845680489,0.08580648879156341,0.09430391723963918,0.11069925237167808,0.11312027591097358,0.11509696207558409,0.11239047227406447,0.10866566805582334,0.10610722742934929,0.10754115023010248,0.10680944535969247,0.10773351188483428,0.09913770017674468,0.10400792747432275,0.10399096288879475,0.10296153799027116,0.09734391643473181,0.09434852041199104,0.09136126485559777,0.0878100024717805,0.08774844624946157,0.08802442110336794,0.08772486877486828,0.086917930461838,0.08198686635532414,0.08384664889215776,0.08332514493465658,0.08388931840525346,0.08567665082183151,0.09014975826421917,0.08828943437322308,0.08708562436186855,0.08808328616629398,0.0887279145446857,0.09033556922448904,0.09263900150271458
Mongolia,,,,,,,,,,0.011235955056179775,0.013817672617944442,0.016215969824393467,0.01711519621967383,0.01936541979436069,0.02572720990136332,0.026253444858096022,0.02756635118141505,0.02666624489925031,0.023536565470805463,0.019894218907306836,0.01775883000649369,0.016474464579901153,0.016806160026782726,0.017995822398371806,0.01817159232427655,0.016957420315528684,0.016823300209525445,0.016138084275389708,0.015037029891857711,0.01505931656313166,0.015304440965642251,0.016368223493938835,0.017532584901492176,0.018465782240700133,0.0191549672160875,0.019718360262672895,0.02178909625815942,0.022599980347843177,0.02308889079785051,0.026878949277437336,0.030796745410950826,0.033259124333805574,0.034255364987775976,0.034266467482579124,0.03393943851004762,0.035783536047946415,0.02156265464478319
Morocco,0.0206629859994875,0.020507346762655282,0.020648058466144228,0.009771667075865456,0.010597236272208528,0.010513701515733104,0.011932401058258194,0.011322645290581163,0.010192425973113083,0.009882225531338839,0.012376186651839954,0.013822889245951705,0.014810119287731228,0.01684223806219643,0.02258591443111139,0.022224371061580366,0.02508438678933086,0.024135640401100812,0.02294333130644994,0.023155566269160415,0.02227617945170671,0.02114222954420648,0.023100100435219283,0.021477157088533018,0.023929724011409137,0.021193566192988535,0.02172448016860059,0.020261370534538248,0.019002604417864378,0.019927402029779984,0.019836038559775893,0.02088076631181671,0.021047135139477438,0.021244083706254156,0.02182730942859597,0.0209708876840768,0.022616530293279397,0.02495823916674855,0.024806956256144472,0.02582899032128744,0.027062615463228648,0.027380229566021916,0.026855381848497055,0.027678546574745066,0.02741262341196154,0.028547041851058105,0.020369554932818563
Mozambique,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012355848434925866,0.0006427854034147974,0.0007364361844571796,0.001165017341350081,0.0003465937536103516,0.0007351769938612721,0.0007788429600613911,0.0006430661393524325,0.0007831267924608172,0.0009578149460327923,0.0011589030418640905,0.0010744482156126362,0.0011907006280945814,0.0013266270269238478,0.0013509402902284967,0.0014893812632159602,0.0017195637221185025,0.001794423923107026,0.0019281064467479908,0.002142211391061672,0.0022551825830514354,0.0023417668162275074,0.0026351683631336237,0.002730231104410656,0.002838932338779259,0.0009181317408823068
Myanmar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001845180564098058,0.00022562158747348947,0.0005045200881365705,0.0009686278531788088,0.0011871146199504408,0.001324670409386236,0.0015863542124772256,0.0010959080726522586,0.00044675359057515387,0.0003321418403821213,0.00035594049861331514,0.00022687633821590118,0.0006634856997656625,0.0008099945085118067,0.0014462671576832944,0.0017406673450806062,0.0018211765336047243,0.000911413203938332,0.0011640302402803474,0.0013515216071653552,0.001607665348381081,0.0018519890362249055,0.0022554997116256076,0.0029023854942259964,0.0032333862189464382,0.0038201645151367818,0.004342556095326264,0.0047238177035804395,0.005479452054794521,0.006652255084995578,0.007225419732936269,0.007597884809957429,0.00849023230218938,0.009068917994236756,0.0096199780810626,0.010327261930168039,0.010957695206927617,0.011754664291612161,0.0028317136755610724
Namibia,,,,,,,,,0.036640014058518584,0.03713731329813637,0.04141183254051605,0.0442491994575684,0.043508327090416646,0.04623730524191005,0.05808255324495822,0.05880836113394253,0.05801178105764776,0.05387024325435739,0.04949056016135969,0.04938814287537399,0.05135661650526554,0.047638660076880834,0.04640107130900569,0.04691767982432649,0.04682834072070383,0.044428184490571364,0.042677024493646847,0.0401905874537562,0.038080233218653205,0.03717735705290339,0.037550465518661945,0.03862326420938199,0.041933605125218404,0.04198211964556811,0.04291972474875211,0.04244278633671516,0.04422175232141216,0.04667387245750221,0.047332703375998625,0.04883263654238971,0.05172752643370937,0.052437813822148974,0.05298949951759604,0.05467974353502269,0.05342795683109338,0.05229758690751204,0.046542222260239526
Nepal,0.0024926037225988305,0.002407285445007154,0.002465439816853042,0.0010508224895654308,0.0010508844125359706,0.000964302098059225,0.0010906538523837806,0.0009619238476953908,0.0008171513926719971,0.0009476106673886557,0.0012973373694940384,0.001606782674096612,0.002005416930790065,0.0023339431022519398,0.003078469560846893,0.0028203516575609597,0.0029618108412204644,0.002783664947964445,0.002728877156035416,0.002736695829729308,0.0030068607244699173,0.0030065897858319603,0.003669233344492802,0.003842857907985646,0.003910173145680732,0.002913954891464808,0.002977466825138152,0.0028519396625777413,0.002808055475172288,0.0028150233350618566,0.002698360385597759,0.0028921297150944557,0.0027915570461711486,0.0028080689812563877,0.0027677830058123443,0.0026750407071411955,0.002960375103429254,0.0033506927385280535,0.003445675724689555,0.0035507702880705574,0.0038422231830509807,0.003912838156918302,0.004055940125706043,0.0042960667328551675,0.004292989649022816,0.004777941681278818,0.002728752959505399
Netherlands,0.594660703054022,0.6071128471827947,0.603768600862904,0.26737048858335377,0.2771486657696501,0.26881559360751967,0.31645159548620483,0.29759519038076154,0.262806431772252,0.2653761111863183,0.2977904079405284,0.33563524893735824,0.3488157667262145,0.3906516116823314,0.49582207702456493,0.5148995148995149,0.5433185518565093,0.5397463068990606,0.523929583104691,0.5093799186081137,0.511561591236342,0.500274574409665,0.5005021760964178,0.5126131433774302,0.5286366618905419,0.5250381894969256,0.5209096590004043,0.5086417207847989,0.4919777499115784,0.49308414379901155,0.47680645958638873,0.47387853055196605,0.4718133070913582,0.4750994731149721,0.4722124130295771,0.45783455902088144,0.47687781557414727,0.48806131472929154,0.4778989968406685,0.48361109520264206,0.4909791281789238,0.47957325006505336,0.47076069953258337,0.4748220797416793,0.47877406188523836,0.49530091755035394,0.45649215059268494
New Zealand,0.49216111072285507,0.5094588149796744,0.5113146077309149,0.22023078811686717,0.22018483780041054,0.2004718526771086,0.23222288213379408,0.22044088176352705,0.1960284685001318,0.21032444384278687,0.23910133646341714,0.2706802046653676,0.2854261510977929,0.31495615971740365,0.40315386065213293,0.39241567148543893,0.4092924746839632,0.3910732926327777,0.365239444139588,0.3278788480353927,0.326632598322934,0.3355299286106535,0.33980582524271846,0.3505971827968507,0.3558927112765644,0.34660659041604086,0.33098893558624237,0.3242391964173224,0.3087039001961352,0.3142349168721493,0.3161407267034687,0.32209299940516484,0.32118972546341856,0.3242773935563251,0.31568951201122386,0.3048472811208331,0.30495541049921854,0.3288788444531787,0.3194551823535588,0.32516274363820324,0.34161393027003656,0.3388652769344937,0.3358749309178789,0.34120790921659416,0.34272214153076797,0.34964327794632005,0.3256066348608617
Nicaragua,0.04628788408227922,0.04685122521745055,0.0505855419565026,0.021753007611097473,0.022186428859053812,0.022310018443447894,0.022622968522218023,0.014428857715430862,0.012916263948686408,0.013582419565904065,0.015053232017462573,0.017469488222624868,0.016999942373076702,0.017220715322021067,0.020858201922472827,0.020290415639252848,0.017307565027467074,0.015594850219846267,0.014341435923294822,0.013229726472214738,0.013100313391117762,0.012355848434925865,0.012788751255440241,0.013443307803545605,0.014020381107971665,0.01272127443806883,0.012534767745334689,0.012472940933924337,0.011928876884987621,0.011884478215317537,0.011493779352393508,0.011753122884745554,0.01180888879963047,0.01201615383852115,0.011806026131689207,0.011576932023547516,0.012135699181759677,0.01228259801513216,0.012398705724021419,0.0130385812190978,0.014287960378915924,0.014562311465772304,0.014678194404114015,0.01533779332485873,0.015829824787189056,0.016764544889457913,0.016976353167245332
Niger,0.009341440119272253,0.006722231053982241,0.0070000880514220305,0.0028283820279891973,0.0026714071047643367,0.002696301012049095,0.003541925381998812,0.0034569138276553104,0.0028732097355241193,0.002806732548170209,0.0033051213937110024,0.003589620867662644,0.0027430415490116984,0.003229672617170252,0.004272161839542627,0.003900143435027156,0.004037328744456946,0.0035744788536361625,0.0030996485087576194,0.0028784935411142465,0.0025692424969649057,0.00242998352553542,0.0028657515902243053,0.002932354989020406,0.0028388928317956,0.0017072951566732134,0.002033989683016186,0.0016951287954277336,0.0013397211236509008,0.001333432106081932,0.0013079838510340282,0.0014563206366787684,0.0011045729319382244,0.0010617080600510017,0.0010498487263426134,0.0009393955660529283,0.0010940516686586375,0.0010219121548589957,0.0011167425478910747,0.0010404138747303515,0.0013069454817027633,0.0013010668748373666,0.0013488576861470443,0.001493880656565188,0.001599529333897152,0.001697792869269949,0.0026142425528687973
Nigeria,0.03836746103850723,0.03867553880044512,0.04089988553315136,0.016646206727228087,0.017668608020114124,0.017348075608774213,0.018087576264780518,0.017334669338677354,0.015552236183112205,0.013131176390957087,0.014641378884289862,0.015190363862204142,0.014694865441134098,0.017094556235412856,0.018659295093296474,0.016100178890876567,0.017307565027467074,0.017018315250055358,0.017752532368339093,0.01634927612268338,0.016064823964538805,0.015650741350906095,0.015467023769668563,0.015050077660543087,0.015359481500328079,0.013876586950103336,0.01339247423817284,0.01212933374566196,0.011714521505203477,0.011672822325463262,0.011596770206805636,0.01267614300658421,0.016528427690639245,0.01648128119387583,0.016768947383490652,0.016408109220391147,0.01746805185253287,0.0195538960400904,0.02003455220532791,0.020483744726342516,0.02136315396407374,0.021597710122300287,0.02170349485279654,0.021647351377432195,0.020610027394238017,0.020382791987902067,0.01813482828949824
