1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,mean
Liberia,0.5188356164383563,0.22928176795580102,0.22777777777777766,0.47528517110266144,0.48301886792452825,0.48785046728971965,0.4935304990757856,0.5,0.23163841807909608,0.22792022792022795,0.23142857142857146,0.295514511873351,0.316326530612245,0.28533333333333327,0.2704918032786885,0.22832369942196531,0.21257485029940124,0.20364741641337392,0.10030395136778107,0.15408805031446537,0.1540880503144656,0.23157894736842116,0.5400593471810088,0.1596638655462184,0.11079545454545452,0.20555555555555552,0.21798365122615806,0.2500000000000001,0.27586206896551724,0.2992125984251968,0.2808398950131233,0.2966751918158568,0.37783375314861467,0.3955223880597016,0.3974683544303798,0.39897698209718674,0.40364583333333326,0.3994638069705093,0.5660749506903353,0.3926553672316383,0.4022662889518414,0.4152542372881356,0.31250000000000006,0.415204678362573,0.4196428571428573,0.4246987951807231,0.43202416918429015,0.32656848127523885
Libya,0.8441780821917809,0.756906077348066,0.7583333333333333,0.8422053231939162,0.8490566037735849,0.8448598130841122,0.8576709796672828,0.8608058608058609,0.7966101694915254,0.7977207977207978,0.8057142857142858,0.8258575197889183,0.8290816326530611,0.8266666666666667,0.8224043715846995,0.7283236994219655,0.8083832335329344,0.8024316109422492,0.8054711246200607,0.808176100628931,0.808176100628931,0.8421052631578947,0.9109792284866468,0.8263305322128851,0.8153409090909091,0.8166666666666669,0.8119891008174389,0.8118279569892474,0.8037135278514591,0.805774278215223,0.8005249343832023,0.805626598465473,0.8161209068010076,0.8184079601990051,0.8202531645569622,0.8184143222506391,0.8177083333333334,0.8176943699731904,0.8678500986193293,0.38135593220338976,0.781869688385269,0.7909604519774011,0.738636363636364,0.7192982456140352,0.7380952380952378,0.7379518072289156,0.7371601208459214,0.7985465826989365
Lithuania,0.9109589041095892,0.8508287292817678,0.8305555555555553,0.8802281368821291,0.8773584905660378,0.8672897196261683,0.8595194085027728,0.8553113553113555,0.7740112994350283,0.7635327635327636,0.7685714285714287,0.7889182058047494,0.7831632653061225,0.7760000000000001,0.8114754098360655,0.7890173410404625,0.7844311377245508,0.7598784194528874,0.7537993920972647,0.7169811320754716,0.7075471698113208,0.7184210526315788,0.8323442136498516,0.6834733893557423,0.7045454545454547,0.7249999999999999,0.7275204359673024,0.7392473118279569,0.740053050397878,0.727034120734908,0.7296587926509187,0.7340153452685421,0.7405541561712847,0.7238805970149256,0.7139240506329114,0.6982097186700769,0.7109374999999998,0.7399463806970509,0.8106508875739646,0.7344632768361581,0.736543909348442,0.7344632768361581,0.7471590909090912,0.7397660818713453,0.7351190476190476,0.7349397590361447,0.7311178247734137,0.7660077870115668
Luxembourg,0.8972602739726028,0.8314917127071821,0.8277777777777777,0.8821292775665399,0.8830188679245282,0.885981308411215,0.8872458410351203,0.8864468864468866,0.8276836158192088,0.829059829059829,0.8342857142857144,0.8548812664907651,0.8596938775510204,0.8586666666666667,0.8633879781420765,0.8583815028901737,0.8592814371257484,0.8601823708206685,0.8662613981762917,0.8742138364779874,0.8805031446540881,0.9026315789473683,0.9465875370919881,0.9019607843137255,0.8977272727272729,0.8972222222222221,0.8991825613079019,0.9059139784946236,0.9098143236074273,0.9133858267716536,0.9107611548556432,0.9130434782608694,0.929471032745592,0.9378109452736318,0.9443037974683544,0.948849104859335,0.9557291666666666,0.9597855227882037,0.9704142011834319,0.9604519774011298,0.9575070821529745,0.9576271186440678,0.9517045454545457,0.9473684210526316,0.9464285714285711,0.9457831325301206,0.9456193353474321,0.9013812607999887
"Macedonia, FYR",0.8544520547945206,0.7651933701657458,0.7611111111111108,0.8384030418250951,0.8358490566037735,0.8355140186915888,0.833641404805915,0.8315018315018317,0.7372881355932205,0.7321937321937324,0.7342857142857143,0.7598944591029025,0.7704081632653061,0.7626666666666668,0.756830601092896,0.7398843930635838,0.7275449101796408,0.7234042553191488,0.7294832826747718,0.7232704402515724,0.7232704402515724,0.7631578947368421,0.8679525222551927,0.7450980392156864,0.7414772727272728,0.7388888888888887,0.7384196185286105,0.7419354838709679,0.7453580901856766,0.7454068241469816,0.7427821522309712,0.7493606138107415,0.7581863979848867,0.7611940298507465,0.762025316455696,0.7595907928388745,0.7604166666666666,0.7587131367292226,0.8264299802761341,0.7542372881355932,0.7450424929178471,0.7429378531073444,0.738636363636364,0.7309941520467835,0.7321428571428572,0.7289156626506025,0.7280966767371602,0.761350811727977
Madagascar,0.5753424657534246,0.3232044198895026,0.3222222222222221,0.5380228136882128,0.5415094339622641,0.5495327102803738,0.55637707948244,0.5622710622710624,0.327683615819209,0.3162393162393161,0.3,0.35092348284960434,0.36479591836734704,0.3360000000000001,0.31147540983606553,0.2716763005780347,0.2604790419161678,0.2613981762917933,0.27355623100303955,0.2547169811320753,0.26100628930817626,0.3763157894736843,0.6513353115727002,0.34453781512605036,0.3352272727272729,0.3472222222222222,0.3596730245231607,0.37365591397849474,0.38196286472148544,0.39632545931758534,0.3910761154855643,0.40920716112531963,0.42821158690176325,0.4427860696517414,0.440506329113924,0.43478260869565216,0.42968749999999994,0.41286863270777474,0.5660749506903353,0.38418079096045193,0.38243626062322944,0.38700564971751417,0.38636363636363646,0.371345029239766,0.3690476190476191,0.36746987951807236,0.3716012084592144,0.3914753121883951
Malawi,0.4537671232876714,0.12707182320441973,0.13055555555555542,0.4106463878326995,0.41886792452830185,0.42803738317757006,0.4399260628465805,0.4560439560439561,0.17231638418079098,0.17094017094017097,0.17428571428571432,0.24274406332453835,0.2653061224489797,0.2266666666666667,0.19672131147540972,0.14161849710982657,0.10479041916167665,0.07598784194528874,0.0638297872340426,0.022012578616352068,0.0031446540880503593,0.14473684210526316,0.5044510385756676,0.03921568627450977,0.0,0.0,0.0,0.0026881720430107906,0.015915119363395264,0.03149606299212606,0.03412073490813641,0.07416879795396432,0.10579345088161199,0.1318407960199006,0.13924050632911392,0.1508951406649616,0.16406250000000008,0.17158176943699727,0.4142011834319527,0.19774011299435026,0.23229461756373943,0.2683615819209039,0.28693181818181823,0.2865497076023391,0.29761904761904756,0.2981927710843375,0.2990936555891238,0.1918398200317135
Malaysia,0.8116438356164384,0.7016574585635357,0.7027777777777777,0.8003802281368821,0.8056603773584906,0.8037383177570093,0.8114602587800369,0.8168498168498168,0.7231638418079097,0.7264957264957266,0.7371428571428571,0.7651715039577839,0.7755102040816327,0.7706666666666667,0.7704918032786884,0.7601156069364162,0.7574850299401199,0.7568389057750761,0.7629179331306991,0.7578616352201257,0.7610062893081763,0.7973684210526315,0.884272997032641,0.7787114845938378,0.7698863636363638,0.7694444444444445,0.7683923705722071,0.7688172043010755,0.7692307692307692,0.7716535433070866,0.7664041994750658,0.7723785166240408,0.7833753148614611,0.7860696517412937,0.7873417721518986,0.782608695652174,0.7812499999999999,0.7747989276139409,0.8362919132149902,0.7655367231638415,0.7592067988668556,0.7598870056497176,0.7585227272727273,0.7543859649122809,0.7529761904761902,0.753012048192771,0.7492447129909366,0.771917124161981
Maldives,0.3955479452054795,0.04419889502762415,0.058333333333333175,0.37072243346007594,0.3792452830188679,0.3906542056074766,0.3382624768946396,0.4212454212454213,0.13841807909604534,0.1623931623931623,0.2,0.29815303430079165,0.354591836734694,0.3653333333333333,0.39071038251366114,0.39595375722543347,0.41616766467065863,0.4437689969604863,0.4802431610942249,0.5,0.5345911949685535,0.6342105263157897,0.8056379821958457,0.649859943977591,0.6647727272727273,0.6888888888888888,0.7084468664850135,0.7258064516129031,0.7427055702917771,0.7585301837270341,0.7690288713910761,0.7928388746803068,0.7858942065491183,0.8308457711442787,0.8430379746835442,0.8567774936061379,0.8671874999999998,0.8686327077747988,0.9033530571992112,0.870056497175141,0.8696883852691216,0.870056497175141,0.869318181818182,0.868421052631579,0.869047619047619,0.8734939759036143,0.8761329305135949,0.5944937305194469
Mali,0.38356164383561653,0.0055248618784529205,0.0,0.31939163498098855,0.3301886792452831,0.3439252336448598,0.3585951940850278,0.3717948717948718,0.045197740112994385,0.04843304843304832,0.06000000000000004,0.1477572559366755,0.18112244897959187,0.1519999999999999,0.15300546448087435,0.10982658959537565,0.08982035928143713,0.08206686930091192,0.08510638297872332,0.07232704402515715,0.08176100628930823,0.23947368421052637,0.5697329376854599,0.18767507002801112,0.1732954545454546,0.19722222222222227,0.17438692098092642,0.24462365591397853,0.24668435013262593,0.26246719160104987,0.2677165354330708,0.3043478260869566,0.3324937027707808,0.3532338308457712,0.3569620253164557,0.360613810741688,0.3671875,0.3646112600536193,0.5404339250493096,0.3531073446327683,0.3512747875354107,0.3531073446327683,0.3551136363636364,0.34502923976608185,0.3452380952380952,0.3493975903614458,0.35649546827794554,0.25049641998521827
Malta,0.8886986301369862,0.8204419889502762,0.8166666666666664,0.8726235741444867,0.8698113207547169,0.8691588785046729,0.8650646950092422,0.8663003663003663,0.7966101694915254,0.8034188034188037,0.8085714285714285,0.8337730870712402,0.8469387755102041,0.8533333333333333,0.8661202185792348,0.8728323699421967,0.8772455089820361,0.8814589665653494,0.8844984802431611,0.8867924528301888,0.889937106918239,0.9131578947368422,0.9525222551928783,0.9103641456582632,0.9062500000000001,0.9000000000000001,0.8937329700272482,0.8870967741935483,0.8859416445623343,0.889763779527559,0.8897637795275589,0.9002557544757032,0.9118387909319899,0.9154228855721391,0.9215189873417723,0.920716112531969,0.921875,0.9276139410187667,0.9506903353057199,0.9293785310734464,0.9291784702549575,0.9322033898305083,0.9318181818181821,0.9269005847953217,0.9255952380952381,0.9277108433734939,0.9274924471299092,0.8893425438063767
Marshall Islands,0.7397260273972605,0.5856353591160219,0.5861111111111109,0.720532319391635,0.7245283018867925,0.7271028037383177,0.7319778188539741,0.7326007326007327,0.5903954802259888,0.5897435897435899,0.5885714285714289,0.6226912928759895,0.6326530612244897,0.6160000000000001,0.6092896174863389,0.5895953757225432,0.5718562874251498,0.5592705167173253,0.5501519756838906,0.5345911949685535,0.5314465408805034,0.6,0.7715133531157269,0.5574229691876751,0.5397727272727275,0.5305555555555554,0.5258855585831063,0.5215053763440861,0.5092838196286471,0.5118110236220472,0.5013123359580052,0.5115089514066495,0.5188916876574308,0.5174129353233832,0.5063291139240507,0.5012787723785166,0.4973958333333333,0.48525469168900803,0.6232741617357003,0.463276836158192,0.4589235127478752,0.4604519774011298,0.45738636363636376,0.4415204678362574,0.4375,,,0.5685319746692691
Mauritania,0.6267123287671232,0.39502762430939214,0.3916666666666665,0.5703422053231938,0.5735849056603775,0.5794392523364486,0.5841035120147875,0.6007326007326007,0.3926553672316385,0.39316239316239315,0.4,0.453825857519789,0.4744897959183674,0.4533333333333334,0.4562841530054643,0.43063583815028905,0.43113772455089816,0.4103343465045592,0.4072948328267477,0.40566037735849053,0.41194968553459127,0.5105263157894738,0.7210682492581602,0.4761904761904763,0.46590909090909094,0.48055555555555546,0.4931880108991827,0.5080645161290324,0.5198938992042441,0.5275590551181103,0.5328083989501312,0.5549872122762148,0.5717884130982367,0.5820895522388061,0.5924050632911394,0.5959079283887468,0.6015625000000001,0.6005361930294905,0.7120315581854044,0.5960451977401128,0.5977337110481586,0.6016949152542371,0.6022727272727272,0.5964912280701755,0.5952380952380951,0.5903614457831328,0.5891238670694862,0.5246469356786122
Mauritius,0.7482876712328769,0.596685082872928,0.5972222222222222,0.7243346007604561,0.7301886792452831,0.7383177570093458,0.7486136783733827,0.7582417582417584,0.6412429378531074,0.6495726495726496,0.6628571428571429,0.6965699208443271,0.7040816326530613,0.6960000000000002,0.6939890710382512,0.6849710982658962,0.6826347305389223,0.68693009118541,0.6930091185410336,0.6918238993710693,0.6918238993710693,0.7421052631578948,0.8545994065281899,0.7226890756302523,0.7159090909090908,0.7194444444444446,0.7220708446866484,0.7258064516129031,0.726790450928382,0.7296587926509187,0.7244094488188976,0.7340153452685421,0.7455919395465996,0.7487562189054728,0.7468354430379747,0.7468030690537083,0.7473958333333333,0.7453083109919572,0.8145956607495071,0.7429378531073444,0.7393767705382436,0.7401129943502824,0.7357954545454546,0.7280701754385965,0.7232142857142855,0.7228915662650601,0.7190332326283989,0.7187577673381399
Mexico,0.7739726027397262,0.6325966850828728,0.6388888888888888,0.7585551330798479,0.760377358490566,0.7626168224299065,0.7763401109057302,0.7765567765567768,0.6610169491525424,0.6695156695156697,0.6857142857142857,0.7255936675461744,0.7423469387755104,0.7333333333333333,0.7431693989071037,0.7398843930635838,0.7395209580838322,0.7446808510638296,0.756838905775076,0.7610062893081763,0.7641509433962264,0.8026315789473685,0.8916913946587537,0.7927170868347341,0.7897727272727275,0.7916666666666666,0.79291553133515,0.8010752688172041,0.8090185676392572,0.8136482939632548,0.8057742782152233,0.8081841432225064,0.8211586901763226,0.8184079601990051,0.8227848101265823,0.8209718670076727,0.8125,0.804289544235925,0.8560157790927022,0.7994350282485874,0.793201133144476,0.7853107344632766,0.7812500000000003,0.7777777777777779,0.7767857142857143,0.7771084337349397,0.7764350453172204,0.7716852131317596
"Micronesia, Fed. Sts.",0.7191780821917809,0.5441988950276242,0.536111111111111,0.6825095057034221,0.6849056603773584,0.685981308411215,0.6876155268022183,0.6904761904761906,0.5225988700564971,0.5156695156695156,0.5114285714285716,0.5593667546174144,0.5739795918367346,0.5573333333333333,0.5491803278688525,0.5260115606936416,0.5119760479041917,0.5075987841945289,0.5075987841945288,0.49685534591194963,0.49685534591194985,0.5815789473684211,0.7626112759643916,0.5518207282913165,0.5426136363636365,0.5444444444444443,0.550408719346049,0.5564516129032259,0.5490716180371352,0.5643044619422574,0.5328083989501312,0.5728900255754475,0.5818639798488666,0.5796019900497511,0.572151898734177,0.5626598465473144,0.5546874999999999,0.5388739946380697,0.6568047337278108,0.5056497175141244,0.5014164305949007,0.4971751412429376,0.48579545454545464,0.45906432748538006,0.4553571428571427,0.4487951807228917,0.444108761329305,0.5578816826116427
Moldova,0.7688356164383564,0.6270718232044197,0.625,0.7433460076045625,0.7433962264150942,0.7457943925233645,0.7467652495378927,0.7472527472527473,0.6073446327683615,0.6068376068376069,0.6085714285714285,0.6490765171503958,0.6632653061224489,0.6346666666666669,0.6639344262295083,0.6618497109826588,0.6467065868263474,0.6382978723404255,0.6261398176291794,0.5911949685534591,0.5911949685534591,0.65,0.7774480712166171,0.5602240896358542,0.5653409090909092,0.6111111111111112,0.6294277929155314,0.6236559139784946,0.6233421750663128,0.6351706036745406,0.6377952755905512,0.6521739130434782,0.6675062972292191,0.6517412935323383,0.6556962025316457,0.6547314578005116,0.6588541666666665,0.6568364611260055,0.7416173570019725,0.6779661016949151,0.6713881019830026,0.6920903954802259,0.6761363636363639,0.6578947368421051,0.6517857142857143,0.6475903614457831,0.6435045317220545,0.6576079142661767
Mongolia,0.6472602739726028,0.4419889502762431,0.4499999999999999,0.6311787072243346,0.6320754716981132,0.633644859813084,0.6358595194085029,0.6373626373626374,0.4435028248587571,0.4415954415954417,0.4485714285714287,0.5013192612137204,0.5255102040816326,0.5146666666666667,0.5163934426229507,0.5,0.4880239520958085,0.48024316109422477,0.48328267477203646,0.46855345911949686,0.46226415094339635,0.536842105263158,0.7344213649851632,0.47899159663865554,0.45738636363636376,0.46388888888888896,0.47411444141689374,0.48655913978494625,0.4960212201591511,0.5039370078740159,0.5039370078740157,0.5166240409207161,0.531486146095718,0.5398009950248757,0.5443037974683544,0.5498721227621481,0.5546874999999999,0.5495978552278822,0.6725838264299804,0.5395480225988698,0.5410764872521246,0.5536723163841806,0.5568181818181819,0.5438596491228072,0.5357142857142856,0.533132530120482,0.5317220543806647,0.5300828943666724
Montenegro,0.9349315068493151,0.8922651933701656,0.8861111111111108,0.9220532319391633,0.9188679245283019,0.9177570093457943,0.9149722735674678,0.9010989010989012,0.867231638418079,0.8632478632478633,0.8657142857142857,0.8759894459102902,0.8775510204081634,0.8693333333333335,0.8661202185792348,0.8612716763005781,0.8592814371257484,0.8601823708206685,0.8632218844984803,0.8553459119496857,0.8459119496855348,0.8578947368421055,0.9139465875370919,0.823529411764706,0.8068181818181819,0.7972222222222223,0.7901907356948228,0.7876344086021504,0.7877984084880636,0.7900262467191601,0.7900262467191601,0.7979539641943733,0.8085642317380354,0.8134328358208955,0.8177215189873417,0.8184143222506391,0.8255208333333333,0.8257372654155496,0.8737672583826431,0.8163841807909605,0.8101983002832861,0.8107344632768361,0.8068181818181819,0.798245614035088,0.794642857142857,0.7951807228915664,0.7915407854984893,0.8440086108525512
Morocco,0.6523972602739726,0.4447513812154694,0.4499999999999999,0.6273764258555132,0.6377358490566037,0.6467289719626168,0.656192236598891,0.6648351648351648,0.5,0.5128205128205129,0.5400000000000001,0.5910290237467019,0.6173469387755103,0.6133333333333333,0.6174863387978142,0.6069364161849712,0.6047904191616765,0.6109422492401213,0.6261398176291794,0.6257861635220123,0.6320754716981135,0.6947368421052633,0.8323442136498516,0.6834733893557423,0.684659090909091,0.6888888888888888,0.6975476839237058,0.7043010752688172,0.710875331564987,0.7165354330708662,0.7165354330708662,0.7263427109974424,0.7380352644836274,0.7437810945273633,0.7468354430379747,0.7442455242966752,0.7473958333333333,0.74798927613941,0.8165680473372782,0.7429378531073444,0.7422096317280451,0.7429378531073444,0.7443181818181818,0.7368421052631579,0.7351190476190476,0.7349397590361447,0.7371601208459214,0.6709842362381819
Mozambique,0.5119863013698631,0.21270718232044186,0.21388888888888877,0.46958174904942956,0.47169811320754723,0.4728971962616822,0.4768946395563771,0.4761904761904762,0.19774011299435026,0.11111111111111109,0.11428571428571428,0.18205804749340365,0.13775510204081645,0.09333333333333335,0.12021857923497263,0.07225433526011561,0.13173652694610774,0.12462006079027357,0.1246200607902736,0.09748427672955957,0.0974842767295598,0.24210526315789482,0.5727002967359051,0.184873949579832,0.1647727272727274,0.1722222222222223,0.18256130790190725,0.19086021505376347,0.1909814323607426,0.20734908136482935,0.1994750656167978,0.2250639386189259,0.2443324937027707,0.2512437810945274,0.24303797468354435,0.237851662404092,0.24218750000000008,0.23324396782841827,0.44181459566074954,0.21186440677966098,0.21813031161473093,0.24011299435028244,0.26988636363636365,0.27485380116959063,0.2886904761904762,0.29216867469879526,0.3021148036253776,0.2432988381257282
Myanmar,0.553082191780822,0.2900552486187845,0.2972222222222221,0.5266159695817489,0.539622641509434,0.5476635514018691,0.55637707948244,0.5677655677655679,0.34180790960451973,0.34472934472934463,0.3542857142857144,0.4142480211081795,0.4362244897959184,0.41866666666666663,0.412568306010929,0.3815028901734103,0.3622754491017965,0.3617021276595744,0.364741641337386,0.3490566037735848,0.349056603773585,0.455263157894737,0.6943620178041542,0.4201680672268908,0.41193181818181823,0.4194444444444445,0.4332425068119891,0.44354838709677413,0.4509283819628648,0.46194225721784776,0.4671916010498688,0.4910485933503836,0.5138539042821159,0.5298507462686568,0.5392405063291138,0.5473145780051151,0.40364583333333326,0.5576407506702413,0.6844181459566074,0.5621468926553673,0.5694050991501416,0.57909604519774,0.5880681818181818,0.5818713450292398,0.5863095238095237,0.5843373493975905,0.5800604229607249,0.47501278294231847
Namibia,0.6934931506849316,0.4999999999999998,0.49444444444444435,0.6520912547528516,0.6509433962264151,0.6504672897196261,0.6451016635859521,0.6465201465201466,0.45197740112994345,0.45299145299145305,0.45714285714285713,0.5092348284960424,0.5306122448979592,0.5146666666666667,0.5081967213114754,0.48554913294797686,0.4670658682634731,0.45896656534954405,0.45288753799392095,0.44025157232704404,0.4339622641509436,0.5157894736842106,0.7121661721068249,0.42857142857142855,0.3835227272727273,0.35277777777777786,0.3215258855585831,0.2876344086021506,0.2519893899204244,0.23622047244094488,0.20472440944881887,0.20971867007672637,0.2191435768261964,0.23134328358208964,0.24050632911392406,0.26854219948849106,0.2942708333333334,0.3163538873994639,0.5226824457593688,0.3559322033898305,0.39093484419263463,0.4152542372881356,0.4346590909090911,0.4298245614035087,0.43154761904761896,0.43674698795180716,0.4410876132930514,0.43468163804346455
Nepal,0.5376712328767125,0.25414364640883963,0.2527777777777776,0.4904942965779467,0.49433962264150944,0.5009345794392522,0.5064695009242145,0.5146520146520147,0.2570621468926554,0.25925925925925913,0.2742857142857143,0.34036939313984166,0.36989795918367346,0.3546666666666667,0.35245901639344257,0.3265895953757225,0.3173652694610779,0.3252279635258359,0.33738601823708214,0.3333333333333332,0.3553459119496857,0.4605263157894737,0.7032640949554896,0.44817927170868355,0.45170454545454547,0.4722222222222222,0.48773841961852865,0.5080645161290324,0.5198938992042441,0.5354330708661417,0.5301837270341209,0.5601023017902813,0.579345088161209,0.5895522388059702,0.5949367088607594,0.5959079283887468,0.5989583333333333,0.6005361930294905,0.7140039447731755,0.5988700564971752,0.603399433427762,0.6101694915254234,0.6136363636363638,0.5877192982456142,0.6101190476190474,0.6144578313253013,0.6163141993957704,0.4799993502297907
Netherlands,0.9537671232876714,0.9254143646408839,0.9249999999999999,0.9486692015209125,0.9452830188679244,0.9476635514018692,0.944547134935305,0.945054945054945,0.9180790960451976,0.9202279202279203,0.9228571428571428,0.9313984168865437,0.9311224489795917,0.9280000000000003,0.9234972677595629,0.92485549132948,0.9281437125748505,0.9240121580547113,0.9240121580547113,0.9245283018867922,0.9245283018867927,0.9315789473684212,0.9614243323442138,0.9215686274509804,0.9147727272727273,0.911111111111111,0.907356948228883,0.9059139784946236,0.9018567639257293,0.9002624671916011,0.8976377952755907,0.9053708439897697,0.9193954659949621,0.9228855721393037,0.9316455696202531,0.9335038363171353,0.9374999999999999,0.9410187667560321,0.9585798816568049,0.943502824858757,0.940509915014164,0.9406779661016946,0.9403409090909093,0.935672514619883,0.9315476190476187,0.9337349397590361,0.9305135951661633,0.9289477803201951
New Zealand,0.9178082191780822,0.861878453038674,0.8583333333333331,0.9011406844106463,0.8981132075471697,0.897196261682243,0.8983364140480591,0.8937728937728938,0.844632768361582,0.8490028490028491,0.8571428571428571,0.8707124010554091,0.8749999999999999,0.8666666666666667,0.8633879781420765,0.8612716763005781,0.8622754491017965,0.8693009118541031,0.8814589665653494,0.889937106918239,0.8962264150943398,0.9131578947368422,0.9525222551928783,0.9075630252100841,0.9034090909090912,0.9027777777777778,0.907356948228883,0.9112903225806452,0.9124668435013263,0.9133858267716536,0.9133858267716536,0.918158567774936,0.929471032745592,0.9328358208955223,0.9367088607594937,0.9360613810741688,0.9374999999999999,0.943699731903485,0.9625246548323473,0.9463276836158191,0.943342776203966,0.9463276836158191,0.9403409090909093,0.932748538011696,0.9285714285714284,0.9277108433734939,0.9274924471299092,0.9051219932871567
Nicaragua,0.5821917808219179,0.6022099447513811,0.6222222222222222,0.7547528517110266,0.7641509433962265,0.7775700934579438,0.7523105360443624,0.6758241758241759,0.6836158192090395,0.6809116809116808,0.6857142857142857,0.6464379947229554,0.6377551020408163,0.632,0.6612021857923496,0.6416184971098268,0.7245508982035928,0.7963525835866261,0.8206686930091184,0.8176100628930818,0.8050314465408809,0.8289473684210527,0.9050445103857565,0.8151260504201682,0.8125000000000001,0.8166666666666669,0.7656675749318802,0.8306451612903226,0.8355437665782492,0.8398950131233598,0.8346456692913387,0.8388746803069052,0.8488664987405541,0.853233830845771,0.858227848101266,0.8542199488491048,0.8593749999999999,0.8552278820375334,0.8934911242603552,0.8474576271186439,0.838526912181303,0.8361581920903952,0.8352272727272728,0.8304093567251463,0.8303571428571428,0.8343373493975904,0.8338368580060423,0.7786640660280285
Niger,0.4366438356164385,0.07734806629834245,0.06111111111111099,0.34980988593155893,0.34716981132075475,0.34766355140186916,0.3512014787430685,0.3571428571428572,0.01694915254237292,0.0,0.011428571428571592,0.09234828496042216,0.11734693877551024,0.08266666666666672,0.06010928961748622,0.017341040462427584,0.0,0.0,0.015197568389057751,0.0,0.006289308176100719,0.17105263157894737,0.5370919881305637,0.12324929971988793,0.12784090909090912,0.1527777777777778,0.17438692098092642,0.19623655913978505,0.2148541114058356,0.230971128608924,0.24409448818897633,0.2762148337595908,0.30982367758186397,0.3308457711442787,0.3341772151898735,0.3401534526854219,0.34635416666666674,0.3404825737265416,0.5266272189349112,0.3333333333333332,0.33711048158640217,0.3474576271186439,0.3522727272727273,0.3391812865497077,0.33928571428571436,0.34036144578313265,0.3444108761329305,0.22251948159486995
Nigeria,0.5616438356164384,0.298342541436464,0.30277777777777776,0.5285171102661597,0.5339622641509434,0.5420560747663551,0.5508317929759705,0.5567765567765568,0.31920903954802266,0.31908831908831903,0.32285714285714295,0.37994722955145116,0.3979591836734694,0.3733333333333334,0.35245901639344257,0.3063583815028901,0.2754491017964073,0.25531914893617014,0.2522796352583586,0.22012578616352202,0.2169811320754719,0.336842105263158,0.6261127596439168,0.2829131652661065,0.25852272727272735,0.26944444444444454,0.2724795640326976,0.282258064516129,0.286472148541114,0.2939632545931759,0.28608923884514437,0.31457800511508954,0.3400503778337532,0.36318407960199006,0.3670886075949367,0.37340153452685426,0.3828125,0.3860589812332439,0.5601577909270217,0.3898305084745761,0.39943342776203966,0.40960451977401124,0.41477272727272735,0.4210526315789474,0.4375,0.44578313253012036,0.45317220543806624,0.3727628277878013
North Korea,0.863013698630137,0.7845303867403312,0.786111111111111,0.8555133079847907,0.8566037735849055,0.8560747663551401,0.855822550831793,0.8553113553113555,0.7768361581920903,0.7749287749287751,0.7771428571428572,0.7968337730870712,0.8010204081632654,0.792,0.7841530054644807,0.7687861271676301,0.7664670658682635,0.7598784194528874,0.7598784194528874,0.7547169811320755,0.7515723270440254,0.786842105263158,0.8753709198813054,0.5462184873949578,0.528409090909091,0.5277777777777778,0.5258855585831063,0.5241935483870968,0.5172413793103449,0.5144356955380578,0.5039370078740157,0.6777493606138106,0.6826196473551638,0.6840796019900497,0.6784810126582278,0.6700767263427109,0.6692708333333333,0.6595174262734584,0.7495069033530571,0.6412429378531074,0.6345609065155806,0.632768361581921,0.6278409090909092,0.6140350877192982,0.6071428571428572,0.6054216867469882,0.604229607250755,0.7035329937103407
Norway,0.9623287671232879,0.9337016574585634,0.9305555555555556,0.950570342205323,0.9490566037735848,0.9495327102803738,0.9482439926062847,0.9432234432234433,0.9180790960451976,0.9173789173789176,0.92,0.9287598944591028,0.9285714285714286,0.9226666666666669,0.9180327868852459,0.9132947976878613,0.913173652694611,0.9179331306990881,0.9179331306990881,0.9245283018867922,0.9276729559748429,0.9368421052631581,0.9658753709198814,0.9327731092436977,0.9318181818181821,0.9249999999999999,0.920980926430518,0.9193548387096774,0.9177718832891248,0.9186351706036747,0.9160104986876639,0.9258312020460356,0.9370277078085643,0.9402985074626864,0.9443037974683544,0.9437340153452685,0.9479166666666666,0.9517426273458446,0.9644970414201184,0.9519774011299434,0.951841359773371,0.9519774011299434,0.9545454545454547,0.9502923976608186,0.9464285714285711,0.9457831325301206,0.9456193353474321,0.935619500764894
Oman,0.5924657534246576,0.36187845303867383,0.38611111111111107,0.5988593155893535,0.6339622641509433,0.6485981308411215,0.6709796672828097,0.6868131868131869,0.5451977401129944,0.566951566951567,0.5971428571428573,0.6543535620052772,0.6862244897959184,0.6933333333333332,0.7076502732240436,0.7052023121387282,0.7095808383233532,0.7173252279635255,0.7325227963525837,0.738993710691824,0.7515723270440254,0.8000000000000002,0.8887240356083085,0.7927170868347341,0.7926136363636365,0.7944444444444443,0.8010899182561309,0.8064516129032258,0.8063660477453581,0.811023622047244,0.8083989501312336,0.8158567774936061,0.8337531486146097,0.8383084577114428,0.8379746835443036,0.8312020460358054,0.8359375000000001,0.8284182305630026,0.8678500986193293,0.8163841807909605,0.8158640226628895,0.8163841807909605,0.8181818181818185,0.8128654970760236,0.8124999999999997,0.8132530120481927,0.8157099697885194,0.7382551467146314
